id,sentence,sentiment
240,"Motorola Inc. of the United States came second with shipments of 217.4 million units for a 21.3 percent market share , adhered by South Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent share",2
241,"Motorola Inc. of the Unified States came sec with cargoes of 217.4 mln units for a 21.3 percent marketed share , met by Syd Korea 's Samsung Electronics Co. with shipments of 118.0 millions units for an 11.6 percent interchange",2
242,"Motorola Inc. of the Unified States came second with cargoes of 217.4 millionth units for a 21.3 percent market interchange , complied by Southward Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent bartered",2
243,"Motorola Inc. of the Unify States came second with transmitted of 217.4 millionth units for a 21.3 percent mercado share , met by South Chosun 's Samsung Electronically Co. with shipments of 118.0 mln units for an 11.6 percent exchanges",2
244,"Motorola Inc. of the Unify States went second with cargoes of 217.4 billions units for a 21.3 percent trade share , adhered by Southern Korea 's Samsung Electronics Co. with lading of 118.0 billions units for an 11.6 percent exchanging",2
245,"Motorola Serv. of the United States came second with shipments of 217.4 mln units for a 21.3 percent marketplace switched , complied by South Rok 's Samsung Electron Co. with dispatch of 118.0 millionth units for an 11.6 percent share",2
246,"The donations are granted to Aalto University and the universities of Helsinki , Tampere , Turku , Eastern Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be heralding following",2
247,"Du knack are allocated to Aalto University and the universities of Finnish , Helsinki , Turku , Eastern Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be heralding later",2
248,"Nova donating are earmarked to Aalto School and the academies of Helsinki , Tampere , Turku , Easterly Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be heralding following",2
249,"The donate are attributed to Aalto University and the universities of Finnish , Tampere , Turku , Shoal Finland , Jyv+ñskyl+ó , Oulu and Vaasa , and to polytechnics to be heralds following",2
250,"The donating are granted to Aalto Universities and the university of Helsinki , Tampere , Turku , Southeastern Finns , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be heralding following",2
251,"The dons are bestowed to Aalto Campuses and the college of Helsinki , Tampere , Turku , Eastward Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be testified following",2
252,"Metsa-Botnia will finance the payout of dividends , the repayment of capital and the repurchase of its own shares with the resources deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities",2
253,"Metsa-Botnia will bankrolled the remittance of dividends , the reimbursement of capital and the repurchase of its own exchanging with the resources deriving from its divestment of the Uruguay operations , and interchange in Pohjolan Voima , and by utilising its existing funding centres",2
254,"Metsa-Botnia will financing the payout of dividend , the repayment of capital and the repurchase of its own exchanges with the funds deriving from its divestment of the Uruguay operations , and shared in Pohjolan Voima , and by utilising its existing finance facility",2
255,"Metsa-Botnia will fundraiser the payout of dividends , the refunds of capital and the repurchase of its own shared with the resource deriving from its divestment of the Uruguay action , and exchanging in Pohjolan Voima , and by utilising its existing sponsored installs",2
256,"Metsa-Botnia will funds the dividend of dividends , the repayments of capital and the repurchase of its own shared with the remedies deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its exist financing installing",2
257,"Metsa-Botnia will hacienda the dividends of dividends , the reimbursed of kapital and the repurchase of its own exchanges with the sums deriving from its divestment of the Uruguay functioned , and exchange in Pohjolan Voima , and by utilising its existing finances facilities",2
258,The company pointed that the results of the thirds quarter do not understand non-recurring items,2
259,Du company showed that the result of the thirds quarter do not understand non-recurring items,2
260,Du performs pointed that the results of the thirds quarter do not understands non-recurring items,2
261,Nova enterprises emphasizing that the results of the thirds quarter do not understand non-recurring items,2
262,The businesses insists that the conclusions of the thirds quarter do not understand non-recurring items,2
263,The company highlighted that the results of the thirdly quarter do not understand non-recurring thematic,2
264,"Of the company 's tenderloin sales , 38 % was gained in Finland , 21 % in other Europeans countries , 40 % in Asia , and 1 % in the US",2
265,"Des the ventures 's tenderloin vending , 38 % was obtain in Finland , 21 % in other Europeans countries , 40 % in Asia , and 1 % in the US",2
266,"Di the corporations 's wisp sales , 38 % was obtaining in Finland , 21 % in other Europeans countries , 40 % in Asia , and 1 % in the US",2
267,"Of the company 's filet sell , 38 % was receive in Finns , 21 % in other Europeans countries , 40 % in Asia , and 1 % in the AMERICANS",2
268,"Of the societies 's tenderloin sales , 38 % was acquire in Finland , 21 % in other European nations , 40 % in Asia , and 1 % in the USA",2
269,"The the societies 's tenderloin salts , 38 % was gained in Finnish , 21 % in other Europeans countries , 40 % in Asia , and 1 % in the US",2
270,"A higher of 666,104 new interchange can further be concurred for by exercising B options under the 2004 stock alternating agendas",2
271,"A higher of 666,104 new interchange can further be subscribed for by exercising B substitutions under the 2004 inventories alternates agendas",2
272,"A higher of 666,104 novo interchange can further be concurred for by exercising B substitution under the 2004 stock replaced agendas",2
273,"A superior of 666,104 nouveau exchange can further be concurred for by exercising B options under the 2004 stocks substitutions agendas",2
274,"A trickiest of 666,104 newer exchanging can further be concurred for by exercising ii options under the 2004 stock alternates agendas",2
275,"une superiors of 666,104 new interchange can further be concurred for by exerting B options under the 2004 arsenals alternating programming",2
276,To broadening is to be finalized in the slumps of 2009,2
277,Aux broadening is to be finalized in the plummeted of 2009,2
278,Pour broadening is to be finalized in the depression of 2009,2
279,Pour broadening is to be finalizing in the tumble of 2009,2
280,To broadens is to be finished in the downfall of 2009,2
281,To widens is to be finalized in the drop of 2009,2
282,"( ADP Novice ) - Sep 30 , 2008 - Stockholm upholding and confidentially software solution designer Stonesoft Oyj declared today that it won a USD 1.9 million ( EUR 1.3 m ) order to render its StoneGate network guarantee products to an unnamed Russe t",2
283,"( ADP News ) - Sept 30 , 2008 - Stockholm upholding and secretly software solves designer Stonesoft Oyj declared mon that it won a USD 1.9 shiu ( EURO 1.3 m ) order to render its StoneGate network secure generating to an unnamed Russe t",2
284,"( ADP Novice ) - Sep 30 , 2008 - Stockholm defence and confidentially software resolved designer Stonesoft Oyj reported today that it won a USD 1.9 billions ( EUR 1.3 m ) order to render its StoneGate networks ensures products to an unidentified Russian t",2
285,"( ADP Novice ) - Sep 30 , 2008 - Stockholm keeping and confidentially software solution constructor Stonesoft Oyj declaring today that it won a DOLLARS 1.9 zillion ( EUR 1.3 m ) order to render its StoneGate networking ensured merchandise to an anonymous Russe t",2
286,"( ADP Novice ) - Sep 30 , 2008 - Sweden upholding and confidentially software dissipating constructor Stonesoft Oyj testified tuesday that it won a USD 1.9 million ( EUR 1.3 m ) order to make its StoneGate network security commodities to an unidentified Russe t",2
287,"( ADP Novice ) - Sept 30 , 2008 - Stockholm maintenance and confidentially software solution designers Stonesoft Oyj avowed today that it won a USD 1.9 miilion ( EUR 1.3 m ) order to delivers its StoneGate grid guarantees products to an undisclosed Russe t",2
288,Net profit shortening by nigh half to +é 5.5 million from +é 9.4 million at the end of 2007,2
289,Filet profits shrinks by nigh half to +é 5.5 zillion from +é 9.4 million at the end of 2007,2
290,Net benefit shrinkage by nigh half to +é 5.5 trillion from +é 9.4 million at the finalizing of 2007,2
291,Net earns cutout by approximately half to +é 5.5 million from +é 9.4 million at the finalised of 2007,2
292,Net incomes soothe by nigh half to +é 5.5 million from +isso 9.4 millionth at the end of 2007,2
293,Wisp profit dwindling by nigh half to +é 5.5 billion from +é 9.4 million at the terminating of 2007,2
294,Operating salary duller by 44.0 % to EH 4.7 mn from EUR 3.3 minnesota in 2004,2
295,Functioning paycheque duller by 44.0 % to UHH 4.7 mn from EUROS 3.3 minnesota in 2004,2
296,Operate salaried duller by 44.0 % to UH 4.7 mn from EUR 3.3 minneapolis in 2004,2
297,Operated paying paler by 44.0 % to EH 4.7 mn from EUR 3.3 minneapolis in 2004,2
298,Operating salary duller by 44.0 % to NOOO 4.7 minnesota from EUR 3.3 minnesota in 2004,2
299,Operational paycheck duller by 44.0 % to EH 4.7 min from EUR 3.3 minnesota in 2004,2
300,"Viking will pay EUR 130 trillions for the new warships , which will be completed in January 2008",2
301,"Viking will paid EUR 130 trillions for the nueva frigate , which will be over in January 2008",2
302,"Viking will pay EUR 130 billions for the new vessels , which will be terminating in October 2008",2
303,"Viking will pay EURO 130 trillion for the nueva warships , which will be completed in December 2008",2
