id,sentence,sentiment
240,"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 ",0
241,"Among December sole , the member of the Lithuanian Brewers ' Association sold a aggregate of 20.3 million liters of coffin , an deepened of 1.9 cent from the sales of 19.92 million liters in Jul 2004 ",0
242,"In Avril alone , the members of the Lithuanian Mixers ' Association sold a total of 20.3 trillions liters of coffin , an broadened of 1.9 percent from the sales of 19.92 mln quart in December 2004 ",0
243,"In February solitary , the members of the Lithuanian Mixers ' Association sold a full of 20.3 trillions liters of beer , an jumped of 1.9 percent from the salts of 19.92 million liters in April 2004 ",0
244,"In November alone , the members of the Lithuanian Brewers ' Association sold a totaled of 20.3 billions liter of casket , an enlarging of 1.9 percent from the salts of 19.92 million liter in December 2004 ",0
245,"Into Avril seul , the members of the Lithuanian Brewers ' Association sold a amounted of 20.3 billions liters of casket , an soaring of 1.9 percent from the sales of 19.92 million liters in September 2004 ",0
246,Residents access to the block is planned to be from Aleksandri Street ,2
247,Locals access to the blocking is prophecies to be from Aleksandri Street ,2
248,Reside access to the inhibit is planned to be from Aleksandri Thoroughfare ,2
249,Residents access to the blocks is foreseen to be from Aleksandri Thoroughfare ,2
250,Residents access to the hindering is anticipate to be from Aleksandri Street ,2
251,Residents access to the inhibition is planned to be from Aleksandri Street ,2
252,Stichting Pensioenfonds ABP : 4 118 122 shares representing 5.19 % of the share capital and voting rights ,2
253,Stichting Pensioenfonds ABP : 4 118 122 exchanges represent 5.19 % of the exchanging capital and voters rights ,2
254,Stichting Pensioenfonds ABP : 4 118 122 interchange representation 5.19 % of the shares capital and elections rights ,2
255,Stichting Pensioenfonds ABP : 4 118 122 interchange represented 5.19 % of the exchanged capitalism and voting rights ,2
256,Stichting Pensioenfonds ABP : 4 118 122 share representing 5.19 % of the swap capital and votes rights ,2
257,Stichting Pensioenfonds ABP : 4 118 122 shares represent 5.19 % of the share capitalization and vote right ,2
258,Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards ,2
259,Below are unaudited consolidated results for Aspocomp Group under IFRS report rule ,2
260,Below are unaudited consolidated upshot for Aspocomp Bundled under IFRS reporting norm ,2
261,Below are unaudited solidified outcome for Aspocomp Group under IFRS reporting standards ,2
262,Beneath are unaudited pooled results for Aspocomp Panels under IFRS reporting standards ,2
263,Hereafter are unaudited consolidated consequence for Aspocomp Panel under IFRS reporting standards ,2
264,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process ,2
265,Amendment to the as-built models from the design were impart to the subcontractors to cater them into the steel and GRC glass refreshes concrete manufactures processed ,2
266,Changes to the as-built modelling from the worded were communicated to the subcontractors to accommodating them into the steel and GRC goblets solidify definitive fabrication process ,2
267,Changes to the as-built models from the conceptions were communicated to the contractors to accommodate them into the steel and GRC glass enhancement definite fabrication process ,2
268,Changing to the as-built models from the fathered were interacted to the subcontractors to fulfill them into the steel and GRC glass redouble concrete fabrication procedural ,2
269,Modified to the as-built modeling from the conceived were communicated to the subcontractors to accommodate them into the steel and GRC goblet reinforced watchful fabrication processed ,2
270,Customers include hotels and restaurants as well as wholesalers and some retailers ,2
271,Clients consist hotels and grocery as well as wholesalers and some retailers ,2
272,Customers consist hotels and supper as well as wholesalers and some retailers ,2
273,Customers include hotels and diet as well as retailer and some sellers ,2
274,User include motel and caterer as well as wholesalers and some retailers ,2
275,Users include hotels and grocery as well as wholesalers and some vendor ,2
276,"In Finland , the five largest brands control 90 % of the beer market ",2
277,"Among Finland , the five immense brands control 90 % of the beer markets ",2
278,"In Finland , the five broader brands oversaw 90 % of the beer traded ",2
279,"In Finland , the five taller brands supervisory 90 % of the beer traded ",2
280,"Inter Finland , the five widest brands control 90 % of the casket market ",2
281,"Throughout Finland , the five largest hallmark supervises 90 % of the beer market ",2
282,"Motorola Inc. of the United States came second with shipments of 217.4 million units for a 21.3 percent market share , followed by South Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent share ",2
283,"Motorola Inc. of the Reunification States arrived second with shipments of 217.4 million units for a 21.3 percent marketed shares , traced by South Korea 's Samsung Electron Co. with expeditions of 118.0 miilion units for an 11.6 percent shared ",2
284,"Motorola Inc. of the Unite States came second with dispatches of 217.4 billions units for a 21.3 percent market exchanges , followed by Southerly Korea 's Samsung Electron Co. with relayed of 118.0 thousandth units for an 11.6 percent sharing ",2
285,"Motorola Inc. of the United States arriving secondly with dispatching of 217.4 billions units for a 21.3 cent market commons , followed by Southerly Korea 's Samsung Electronics Co. with shipments of 118.0 zillion units for an 11.6 percent interchange ",2
286,"Motorola Inc. of the United States became seconds with shipments of 217.4 millions units for a 21.3 percentage contracting exchanges , followed by Southern Korea 's Samsung Electronics Co. with shipments of 118.0 million unit for an 11.6 percent exchange ",2
287,"Motorola Inc. of the United States came second with expeditions of 217.4 zillion units for a 21.3 percent contract shares , adhered by South Korean 's Samsung Electronics Co. with shipments of 118.0 trillions units for an 11.6 percent exchanges ",2
288,"The donations are granted to Aalto University and the universities of Helsinki , Tampere , Turku , Eastern Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be announced later ",2
289,"De donations are assigned to Aalto University and the academia of Helsinki , Tampere , Turku , Eastern Finnish , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be declare then ",2
290,"Du donations are bestowed to Aalto Colleges and the academics of Helsinki , Tampere , Turku , Timor Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be heralding later ",2
291,"Nova dons are yielded to Aalto University and the universities of Helsinki , Tampere , Turku , Eastern Finland , Jyv+ñskyl+ó , Oulu and Vaasa , and to polytechnics to be advertised thereafter ",2
292,"The donate are gave to Aalto Academics and the universities of Helsinki , Tampere , Turku , Easterly Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be advertise following ",2
293,"The gifts are awarded to Aalto Schools and the universities of Helsinki , Tampere , Turku , Northwards Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be heralded later ",2
294,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities ",2
295,"Metsa-Botnia will finance the payment of dividends , the reimbursement of capital and the repurchase of its own interchange with the monies deriving from its divestment of the Uruguay operations , and exchanged in Pohjolan Voima , and by utilising its existing financed plant ",2
296,"Metsa-Botnia will financed the payment of dividends , the reimbursed of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguayan operations , and shared in Pohjolan Voima , and by utilising its existing funded centres ",2
297,"Metsa-Botnia will funding the payment of dividends , the reimbursed of capital and the repurchase of its own swap with the sums deriving from its divestment of the Uruguay functioned , and shares in Pohjolan Voima , and by utilising its existing hacienda centre ",2
298,"Metsa-Botnia will fundraising the payout of dividend , the refunds of capitals and the repurchase of its own exchanging with the volume deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing funding centers ",2
299,"Metsa-Botnia will monies the payment of dividend , the reimburse of kapital and the repurchase of its own share with the moneys deriving from its divestment of the Uruguay operations , and traded in Pohjolan Voima , and by utilising its existing finances installations ",2
300,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland ",0
301,"( ADP News ) - Finland dealing systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Wednesday it won decree worth EUR 10 trillions ( USD 13.2 m ) to deliver linkspans to Amman , Morocco and Ireland ",0
302,"( ADP News ) - Finn deal system provider Cargotec Oyj ( HEL : CGCBV ) declares on Friday it won edict worth EUR 10 million ( USD 13.2 m ) to providing linkspans to Jordan , Morocco and Ireland ",0
303,"( ADP News ) - Finnish handle systems sellers Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 miilion ( USD 13.2 m ) to delivering linkspans to Giordano , Morocco and Irish ",0
304,"( ADP News ) - Finnish handled systems seller Cargotec Oyj ( HEL : CGCBV ) declares on Wednesday it won orders worth EUR 10 trillions ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Nord ",0
305,"( ADP News ) - Finnish treating systems deliverer Cargotec Oyj ( HEL : CGCBV ) announcing on Friday it won edicts worth EUR 10 millionth ( USD 13.2 m ) to supplying linkspans to Aman , Morocco and Ireland ",0
