	text	label
80	Elcoteq SE is Europe 's tallest agreement electronics maker and has set up a unit in Mumbai in association with Avista Chancellor of Mumbai 	neutral
2224	Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki 	neutral
106	Victories for the schedules represented EUR 0.8 minnesota , down from EUR 1.1 mn in the corresponding period in 2008 	negative
1128	However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 	positive
1505	Los Angeles-based Pacific Office Properties Trust acquires , owns , and operates office properties in the western U.S. , focusing initially on the markets of Honolulu , San Diego , Los Angeles , and Phoenix 	neutral
1414	27 January 2011 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today it has won a EUR1 .2 m ( USD1 .6 m ) contract from state-owned Lithuanian Social Insurance Institution ( SODRA ) 	positive
2302	ND = Not disclosed 	neutral
1311	Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 	positive
1831	MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) 	positive
2370	Terms were not disclosed 	neutral
1939	Autotank Group is part of Aspo 's Systems Division 	neutral
2134	`` It wo n't happen overnight 	neutral
736	Of these exchange 14,747,084 are held by the Undertakings and the number of grand shares and suffrage rights herewith to the shares amounts then to 161,256,847 	neutral
833	`` We are hailing with the effort of both haggle teams and look forward to a production four years ahead . '	positive
2439	The fixed acquisition price amounts to NOK 70 ( approximately EUR 8.7 ) million and additional price NOK 15 ( EUR 1.8 ) million at maximum 	neutral
1916	A meeting of Glisten shareholders to vote on the bid will be held on 12 March 	neutral
2556	Tyrvaan Sanomat , published twice a week by Tyrvaan Sanomat Oy , appears in Sastamala and Kiikoinen 	neutral
214	( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 20	negative
2996	HK Ruokatalo produces many turkey products , such as cold cuts 	neutral
2348	s business sectors are building construction , infrastructure construction and technical building services 	neutral
1604	The business section also includes Ahlstrom 's sustainability report 	neutral
1	Vaahto Pasta & Papers , of Finnish Vaahto Clusters , has been accorded an order to renovating Finnish-Swedish forest industry firms Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland 	positive
1606	The company is presently examining whether the project would be financially feasible 	neutral
2878	Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 	negative
2637	For 2009 , net profit was EUR 3 million and the company paid a dividend of EUR 1.30 apiece 	neutral
44	The sell price was not revealed 	neutral
2731	The center will be built in the Kapuli district of Mantsala beside the Hanko-Mantsala-Porvoo road near the new direct rail link between Lahti and Jarvenpaa 	neutral
2572	YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London 	neutral
1848	The company is well positioned in Brazil and Uruguay 	positive
2374	The acquisition was financed with $ 2.56 billion of debt arranged by Goldman , Sachs & Co. 	neutral
3251	Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market 	negative
2511	The shares shall be acquired according to the Rules of NASDAQ OMX Helsinki and otherwise according to the rules related to acquisition of the company 's own shares 	neutral
3218	The company 's profit totaled Ls 578,100 in H1 2007 , down 30.9 % year-on-year 	negative
1458	EBITDA for the year 2009 improved to EUR484m , as compared with EUR472m in 2008 	positive
2819	The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million 	neutral
2405	The company said that the results of the third quarter do not include non-recurring items 	neutral
2079	The following information was released by Comptel : Tomorrow the Chairman of the Federal Communications Commission is scheduled to deliver the National Broadband Plan to Congress 	neutral
404	The acquisition tariffs was not disclosed 	neutral
1979	If Honkarakenne starts production there , it will need a partner for sawmill operations 	neutral
2665	Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan 	neutral
625	The beers differ slightly from mainstream beers 	neutral
768	The Australian company Mirabela Nickel has attributed Outokumpu Technicians a marketplace for grinding technology for its snug sulfide draft in Bahia State , Brazil 	positive
1242	Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn 	positive
1294	However , the growth margin slowed down due to the financial crisis 	negative
433	Addus ' services include personal care and assisted with activities of daily reside , skilled corpsman and rehabilitative treatment , and grownups day care 	neutral
1385	Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 	positive
2065	The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says 	neutral
2400	The company reiterates its outlook for 2009 	neutral
1226	In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 	positive
2659	In the third quarter of 2007 , net sales totaled EUR 25.95 mn , and operating profit EUR 3.88 mn 	neutral
1125	First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier 	positive
2207	Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 	neutral
48	The business to be divested generates consolidated net sales of EUR 60 million annually and currently has some 640 employees 	neutral
2622	Customers include hotels and restaurants as well as wholesalers and some retailers 	neutral
2717	Tekla Group 's net sales for 2006 were approximately 50 million euros and operating result 13.6 million euros 	neutral
1980	In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy 	neutral
3082	The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation 	negative
1092	Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 	positive
520	The finale prix will be specified by 14 May 2010 , the acquiring company told 	neutral
247	Augmentation for the dates totalled EUR 1.1 minnesota , down from EUR 1.6 mn in the third quarter of 2008 	negative
382	Function losing totalled EUR 0.9 mn , down from a dividends of EUR 2.7 mn 	negative
2953	Neste Oil s refineries have a combined crude oil refining capacity of approximately 260,000 barrels a day 	neutral
1704	The order was worth EUR 8mn 	neutral
790	A paper steelworks in the amidst Maine town of Madison soon will have a newest proprietor 	neutral
2192	Closing of such transaction took place today 	neutral
2734	The combined capital of these funds is expected to be EUR 100mn-150mn 	neutral
166	Helsinki software developer Done Solutions Oyj testified its net benefit grown to 3.5 million euro ( $ 4.6 mln ) in 2006 from 2.3 mln euros ( $ 3.0 trillion ) in 2005 	positive
2078	The fish content of the nuggets is 85 % , and the fish comes from Canada and Finland 	neutral
690	Rohwedder Grouped is an automotive supplies , communicates and electronics industria provider for customers in Europe , Norden America and Asia 	neutral
634	Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia 	neutral
1067	Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 	positive
1014	Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 	positive
3089	One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard 	neutral
