	text	label
1810	The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson 	neutral
680	Product coverage : baked goods ; biscuits ; breakfast cereals Data coverage : market sizes historic and forecasts , company shares , brand shares and distribution data 	neutral
665	It is part of the development of the world-class magnetite deposit at Karara , which has the known potential for over 30 million metric tons of annual processing of magnetite over its estimated 30-year life 	neutral
1964	The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % 	neutral
2077	For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS new	neutral
1723	The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros 	neutral
1146	A total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 	neutral
916	A meeting of Glisten shareholders to vote on the bid will be held on 12 March 	neutral
520	The market making in accordance with the agreement will begin on September 24 , 2009 	neutral
1253	In addition , the contract includes modification of the effluent treatment plant at Follum 	neutral
2102	In Finland , the Bank of +àland reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 	negative
994	China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country 	neutral
212	Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 	positive
1040	The aim of the CEO 's Q&A sessions is to give further clarity on information , which has been made public already earlier 	neutral
1623	Customers wave cards in front of the reader to make payments , similar to `` touch and go '' cards used in transport systems 	neutral
38	STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program 	neutral
1261	Incap , headquartered in Oulu , Finland , is a electronics contract manufacturer with some 750 employees in Finland , Estonia and India 	neutral
3	Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales 	positive
1913	Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said 	positive
886	This new partnership agreement represents a significant milestone for both parties 	positive
1893	Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering 	negative
1505	The sellers were the founders of the company 	neutral
1542	There will be return flights from Stuttgart every morning , as well as evening departures on Thursdays , Fridays and Sundays 	neutral
949	Currency conversions are based on exchange rates at the time of the deal 	neutral
2106	ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 	negative
1428	The employee negotiations are to address measures needed to adjust the operations to the present production situation 	neutral
1334	Previously , Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 	neutral
650	Aspo has also investigated the sales opportunities of Kaukomarkkinat 's electronics business 	neutral
1033	Tecnotree 's convergent charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls and raw data traffic for both mobile and fixed networks 	neutral
340	In the second quarter of 2010 , Raute 's net loss narrowed to EUR 123,000 from EUR 1.5 million in the same period of 2009 	positive
230	Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 	positive
164	Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 	positive
1247	In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 	neutral
706	The record date for dividend distribution is March 14 , 2008 	neutral
863	Finnish consumer packaging manufacturer Huhtamaki Oyj said it swung to a net profit of 84.1 mln euro $ 105.6 mln in the first nine months of 2006 from a net loss of 2.6 mln euro $ 3.3 mln in the same period of 2005 	positive
1018	Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway 	neutral
1555	treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries 	neutral
397	`` Our customer has been satisfied with Basware Invoice Automation solution and extends the implementation to new geographies 	positive
1665	Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan 	neutral
1301	N +1 Group will pay EUR16 .5 m of the transaction price upon closing , and the remaining sum in 2012 	neutral
1114	Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there 	neutral
511	The Bank is also examining the benefits of transferring the Swedish business to operate as a branch office so that the operations would be governed by Finland 's laws 	neutral
1495	The reductions will be implemented immediately , beginning in October 2009 	neutral
2020	During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day 	negative
1702	Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 	neutral
1990	A 2001 agreement expired earlier this month 	neutral
983	IonPhasE 's second major owner is venture capital firm Aura Capital 	neutral
2167	Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 	negative
937	At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % 	neutral
1237	He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 	neutral
341	ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 5	positive
1304	Neste Oil will publish its third quarter 2008 results on Friday , 24 October 2008 at approximately 9 am ( EET ) 	neutral
1940	Finnish publishing and printing group Ilkka-Yhtym+ñ will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers 	neutral
839	Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 	positive
824	In the first quarter of 2010 , the mark-to-market result was a pretax profit of EUR 133 million versus a loss of EUR 32 million in the same period last year 	positive
1135	`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand 	neutral
1471	The objective is that trading in the shares will commence on May 2 , 2007 	neutral
502	It is necessary to strengthen the company 's operations , however 	neutral
2072	17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term 	negative
1158	After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % 	neutral
396	At this growth rate , paying off the national debt will be extremely painful 	negative
45	Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 	positive
2201	Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models 	negative
143	Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct 	positive
1598	Analysts surveyed by Thomson Financial expected revenue of $ 69 million for the quarter 	neutral
1191	Choose from a Giant Countdown with red head or rainbow trout -- or the Giant Shad Rap in perch color 	neutral
1887	Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 	negative
696	The corrected chapter is in its entirety below 	neutral
1544	These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics 	neutral
